,GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,AwayTeamScore,HomeTeamScore,Updated,Period,TimeRemainingMinutes,TimeRemainingSeconds,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,TournamentID,Bracket,Round,AwayTeamSeed,HomeTeamSeed,AwayTeamPreviousGameID,HomeTeamPreviousGameID,AwayTeamPreviousGlobalGameID,HomeTeamPreviousGlobalGameID,TournamentDisplayOrder,TournamentDisplayOrderForHomeTeam,IsClosed,GameEndDateTime,HomeRotationNumber,AwayRotationNumber,TopTeamPreviousGameId,BottomTeamPreviousGameId,Channel,NeutralVenue,AwayPointSpreadPayout,HomePointSpreadPayout,OverPayout,UnderPayout,DateTimeUTC,Attendance,Stadium,Periods
40,70342,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,WASHST,DAVID,256,49,64.0,79.0,2025-11-09T04:20:55,F,0.0,0.0,-4.2,142.4,151.0,-186.0,60070342,60000256,60000049,,,,,,,,,,,Scrambled,True,2025-11-07T21:04:55,646.0,645.0,,,ESPN+,False,-104.0,-104.0,-106.0,-100.0,2025-11-08T00:00:00,2646.0,"{'StadiumID': 22, 'Active': True, 'Name': 'John M. Belk Arena', 'Address': None, 'City': 'Davidson', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 4300, 'GeoLat': 35.499278, 'GeoLong': -80.840521}","[{'PeriodID': 116590, 'GameID': 70342, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 22, 'HomeScore': 37}, {'PeriodID': 116624, 'GameID': 70342, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 42, 'HomeScore': 42}]"
41,70343,2026,1,Final,2025-11-07T00:00:00,2025-11-07T22:00:00,ILLCHI,OREGST,157,252,68.0,71.0,2025-11-09T04:20:55,F,0.0,0.0,-5.6,136.9,203.0,-256.0,60070343,60000157,60000252,,,,,,,,,,,Scrambled,True,2025-11-08T00:08:35,685.0,684.0,,,ESPN+,False,-103.0,-104.0,-102.0,-105.0,2025-11-08T03:00:00,3476.0,"{'StadiumID': 70, 'Active': True, 'Name': 'Gill Coliseum', 'Address': None, 'City': 'Corvallis', 'State': 'OR', 'Zip': None, 'Country': None, 'Capacity': 9301, 'GeoLat': 44.5613, 'GeoLong': -123.2805}","[{'PeriodID': 116675, 'GameID': 70343, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 39}, {'PeriodID': 116692, 'GameID': 70343, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 32}]"
42,70344,2026,1,Final,2025-11-07T00:00:00,2025-11-07T21:00:00,DXST,ARZ,750,247,62.0,86.0,2025-11-09T04:20:55,F,0.0,0.0,-31.1,150.8,4176.0,-18560.0,60070344,60000750,60000247,,,,,,,,,,,Scrambled,True,2025-11-07T22:59:47,681.0,680.0,,,TNT,False,-100.0,-106.0,-102.0,-102.0,2025-11-08T02:00:00,14082.0,"{'StadiumID': 94, 'Active': True, 'Name': 'McKale Center', 'Address': None, 'City': 'Tucson', 'State': 'AZ', 'Zip': None, 'Country': None, 'Capacity': 14644, 'GeoLat': 32.23, 'GeoLong': -110.946}","[{'PeriodID': 116653, 'GameID': 70344, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 41}, {'PeriodID': 116682, 'GameID': 70344, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 28, 'HomeScore': 45}]"
43,70345,2026,1,Final,2025-11-07T00:00:00,2025-11-07T22:00:00,MCNST,SANCLR,299,341,62.0,73.0,2025-11-09T04:20:55,F,0.0,0.0,-5.1,140.6,197.0,-247.0,60070345,60000299,60000341,,,,,,,,,,,Scrambled,True,2025-11-08T00:13:16,284471.0,284470.0,,,ESPN+,False,-101.0,-104.0,-102.0,-105.0,2025-11-08T03:00:00,1205.0,"{'StadiumID': 139, 'Active': True, 'Name': 'Leavey Center', 'Address': None, 'City': 'Santa Clara', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 4200, 'GeoLat': 37.349111, 'GeoLong': -121.935303}","[{'PeriodID': 116674, 'GameID': 70345, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 31, 'HomeScore': 34}, {'PeriodID': 116690, 'GameID': 70345, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 39}]"
44,70514,2026,1,Final,2025-11-07T00:00:00,2025-11-07T18:00:00,BOSTU,NW,259,100,48.0,71.0,2025-11-09T04:20:55,F,0.0,0.0,-16.2,126.7,922.0,-1983.0,60070514,60000259,60000100,,,,,,,,,,,Scrambled,True,2025-11-07T19:53:53,284438.0,284437.0,,,PEAC,False,-101.0,-104.0,-105.0,-100.0,2025-11-07T23:00:00,4995.0,"{'StadiumID': 100, 'Active': True, 'Name': 'Welsh-Ryan Arena', 'Address': None, 'City': 'Evanston', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 7039, 'GeoLat': 42.066944, 'GeoLong': -87.692778}","[{'PeriodID': 116560, 'GameID': 70514, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 24, 'HomeScore': 42}, {'PeriodID': 116581, 'GameID': 70514, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 24, 'HomeScore': 29}]"
45,70515,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,HOFST,IONA,128,167,68.0,75.0,2025-11-09T04:20:55,F,0.0,0.0,1.3,134.1,-118.0,97.0,60070515,60000128,60000167,,,,,,,,,,,Scrambled,True,2025-11-07T21:09:28,640.0,639.0,,,ESPN+,False,-104.0,-102.0,-102.0,-105.0,2025-11-08T00:00:00,2327.0,"{'StadiumID': 132, 'Active': True, 'Name': 'Hynes Athletics Center', 'Address': None, 'City': 'New Rochelle', 'State': 'NY', 'Zip': None, 'Country': None, 'Capacity': 2578, 'GeoLat': 40.92664, 'GeoLong': -73.784325}","[{'PeriodID': 116591, 'GameID': 70515, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 41}, {'PeriodID': 116622, 'GameID': 70515, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 43, 'HomeScore': 34}]"
46,70566,2026,1,Final,2025-11-07T00:00:00,2025-11-07T20:00:00,STNH,DEPAUL,1213,66,59.0,67.0,2025-11-09T04:20:55,F,0.0,0.0,-21.3,136.0,1630.0,-7821.0,60070566,60001213,60000066,,,,,,,,,,,Scrambled,True,2025-11-07T22:06:43,284458.0,284457.0,,,ESPN+,False,-105.0,-102.0,-102.0,-105.0,2025-11-08T01:00:00,3162.0,"{'StadiumID': 93, 'Active': True, 'Name': 'Wintrust Arena', 'Address': None, 'City': 'Chicago', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 10387, 'GeoLat': 41.853611, 'GeoLong': -87.621389}","[{'PeriodID': 116615, 'GameID': 70566, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 22, 'HomeScore': 34}, {'PeriodID': 116661, 'GameID': 70566, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 37, 'HomeScore': 32}]"
47,70567,2026,1,Final,2025-11-07T00:00:00,2025-11-07T18:00:00,TROY,FURMAN,333,283,59.0,57.0,2025-11-09T04:20:55,F,0.0,0.0,-2.3,142.0,106.0,-128.0,60070567,60000333,60000283,,,,,,,,,,,Scrambled,True,2025-11-07T21:00:43,637.0,636.0,,,ESPN+,False,-104.0,-102.0,-104.0,-104.0,2025-11-07T23:00:00,2207.0,"{'StadiumID': 199, 'Active': True, 'Name': 'Timmons Arena', 'Address': None, 'City': 'Greenville', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 2500, 'GeoLat': 34.925833, 'GeoLong': -82.435556}","[{'PeriodID': 116589, 'GameID': 70567, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 21}, {'PeriodID': 116606, 'GameID': 70567, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 26, 'HomeScore': 35}]"
48,70632,2026,1,Final,2025-11-07T00:00:00,2025-11-07T18:00:00,FTLAUD,STETSN,1060,41,71.0,98.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070632,60001060,60000041,,,,,,,,,,,Scrambled,True,2025-11-07T21:08:13,,,,,ESPN+,False,,,,,2025-11-07T23:00:00,633.0,"{'StadiumID': 264, 'Active': True, 'Name': 'Edmunds Center', 'Address': None, 'City': 'DeLand', 'State': 'FL', 'Zip': None, 'Country': None, 'Capacity': 4000, 'GeoLat': 29.039584, 'GeoLong': -81.301819}","[{'PeriodID': 116574, 'GameID': 70632, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 37, 'HomeScore': 55}, {'PeriodID': 116632, 'GameID': 70632, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 44}]"
49,70633,2026,1,Final,2025-11-07T00:00:00,2025-11-07T20:00:00,JUST,NARZ,1397,79,51.0,81.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070633,60001397,60000079,,,,,,,,,,,Scrambled,True,2025-11-07T22:05:23,,,,,ESPN+,False,,,,,2025-11-08T01:00:00,522.0,"{'StadiumID': 151, 'Active': True, 'Name': 'J. Lawrence Walkup Skydome', 'Address': None, 'City': 'Flagstaff', 'State': 'AZ', 'Zip': None, 'Country': None, 'Capacity': 7000, 'GeoLat': 35.1805, 'GeoLong': -111.6525}","[{'PeriodID': 116611, 'GameID': 70633, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 21, 'HomeScore': 44}, {'PeriodID': 116666, 'GameID': 70633, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 37}]"
50,70851,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,HNTGDN,UWG,512,1391,77.0,111.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070851,60000512,60001391,,,,,,,,,,,Scrambled,True,2025-11-07T20:55:45,,,,,ESPN+,False,,,,,2025-11-08T00:00:00,824.0,"{'StadiumID': 607, 'Active': True, 'Name': 'The Coliseum', 'Address': None, 'City': 'Carrollton', 'State': 'GA', 'Zip': None, 'Country': None, 'Capacity': None, 'GeoLat': None, 'GeoLong': None}","[{'PeriodID': 116577, 'GameID': 70851, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 64}, {'PeriodID': 116619, 'GameID': 70851, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 45, 'HomeScore': 47}]"
51,70867,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,WVWSL,RADF,1257,86,57.0,92.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070867,60001257,60000086,,,,,,,,,,,Scrambled,True,2025-11-07T20:52:10,,,,,ESPN+,False,,,,,2025-11-08T00:00:00,1549.0,"{'StadiumID': 135, 'Active': True, 'Name': 'Donald N. Dedmon Center', 'Address': None, 'City': 'Radford', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 3125, 'GeoLat': 37.1386, 'GeoLong': -80.541769}","[{'PeriodID': 116586, 'GameID': 70867, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 47}, {'PeriodID': 116620, 'GameID': 70867, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 45}]"
52,70941,2026,1,Final,2025-11-07T00:00:00,2025-11-07T18:00:00,CHAR,LIBRTY,129,84,70.0,84.0,2025-11-09T04:20:55,F,0.0,0.0,-8.8,135.0,351.0,-479.0,60070941,60000129,60000084,,,,,,,,,,,Scrambled,True,2025-11-07T19:57:44,633.0,632.0,,,YT,False,-101.0,-106.0,-103.0,-101.0,2025-11-07T23:00:00,3998.0,"{'StadiumID': 493, 'Active': True, 'Name': 'Liberty Arena', 'Address': None, 'City': 'Lynchburg', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 4000, 'GeoLat': 37.349356, 'GeoLong': -79.180225}","[{'PeriodID': 116559, 'GameID': 70941, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 36}, {'PeriodID': 116580, 'GameID': 70941, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 47}]"
53,70942,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:30:00,WAG,SETON,223,60,57.0,63.0,2025-11-09T04:20:55,F,0.0,0.0,-20.4,124.4,1624.0,-7656.0,60070942,60000223,60000060,,,,,,,,,,,Scrambled,True,2025-11-07T21:39:45,284452.0,284451.0,,,ESPN+,False,-105.0,-102.0,-102.0,-105.0,2025-11-08T00:30:00,1308.0,"{'StadiumID': 18, 'Active': True, 'Name': 'Walsh Gymnasium', 'Address': None, 'City': 'South Orange', 'State': 'NJ', 'Zip': None, 'Country': None, 'Capacity': 1284, 'GeoLat': 40.74169, 'GeoLong': -74.244921}","[{'PeriodID': 116598, 'GameID': 70942, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 29, 'HomeScore': 28}, {'PeriodID': 116646, 'GameID': 70942, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 28, 'HomeScore': 35}]"
54,70943,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,OAK,PUR,149,94,71.0,81.0,2025-11-09T04:20:55,F,0.0,0.0,-29.2,148.0,3712.0,-18560.0,60070943,60000149,60000094,,,,,,,,,,,Scrambled,True,2025-11-07T20:58:49,650.0,649.0,,,PEAC,False,-102.0,-102.0,-102.0,-102.0,2025-11-08T00:00:00,14876.0,"{'StadiumID': 14, 'Active': True, 'Name': 'Mackey Arena', 'Address': None, 'City': 'West Lafayette', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 14876, 'GeoLat': 40.433322, 'GeoLong': -86.916144}","[{'PeriodID': 116587, 'GameID': 70943, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 32}, {'PeriodID': 116612, 'GameID': 70943, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 39, 'HomeScore': 48}]"
55,70944,2026,1,Final,2025-11-07T00:00:00,2025-11-07T22:00:00,RICE,ORE,146,245,58.0,62.0,2025-11-09T04:20:55,F,0.0,0.0,-14.4,135.0,761.0,-1334.0,60070944,60000146,60000245,,,,,,,,,,,Scrambled,True,2025-11-08T00:17:58,687.0,686.0,,,B1G+,False,-102.0,-104.0,-103.0,-101.0,2025-11-08T03:00:00,5619.0,"{'StadiumID': 9, 'Active': True, 'Name': 'Matthew Knight Arena', 'Address': None, 'City': 'Eugene', 'State': 'OR', 'Zip': None, 'Country': None, 'Capacity': 12364, 'GeoLat': 44.045, 'GeoLong': -123.066}","[{'PeriodID': 116678, 'GameID': 70944, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 25}, {'PeriodID': 116691, 'GameID': 70944, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 29, 'HomeScore': 37}]"
56,70945,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,ALAST,FLST,311,29,59.0,94.0,2025-11-09T04:20:55,F,0.0,0.0,-22.7,154.5,1829.0,-9147.0,60070945,60000311,60000029,,,,,,,,,,,Scrambled,True,2025-11-07T21:04:57,284451.0,284450.0,,,ACC,False,-103.0,-103.0,-103.0,-102.0,2025-11-08T00:00:00,6137.0,"{'StadiumID': 11, 'Active': True, 'Name': 'Donald L. Tucker Center', 'Address': None, 'City': 'Tallahassee', 'State': 'FL', 'Zip': None, 'Country': None, 'Capacity': 11500, 'GeoLat': 30.437842, 'GeoLong': -84.28669}","[{'PeriodID': 116566, 'GameID': 70945, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 28, 'HomeScore': 43}, {'PeriodID': 116630, 'GameID': 70945, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 51}]"
57,70946,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,WINTH,GMSN,82,56,84.0,89.0,2025-11-09T04:20:55,F,0.0,0.0,-8.8,136.0,345.0,-496.0,60070946,60000082,60000056,,,,,,,,,,,Scrambled,True,2025-11-07T21:28:06,284441.0,284440.0,,,ESPN+,False,-104.0,-101.0,-102.0,-102.0,2025-11-08T00:00:00,2933.0,"{'StadiumID': 121, 'Active': True, 'Name': 'EagleBank Arena', 'Address': None, 'City': 'Fairfax', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 7860, 'GeoLat': 38.827, 'GeoLong': -77.31}","[{'PeriodID': 116585, 'GameID': 70946, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 44, 'HomeScore': 40}, {'PeriodID': 116629, 'GameID': 70946, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 40, 'HomeScore': 49}]"
58,70947,2026,1,Final,2025-11-07T00:00:00,2025-11-07T17:00:00,NEAST,COLG,131,261,63.0,60.0,2025-11-09T04:20:55,F,0.0,0.0,-4.6,136.9,163.0,-201.0,60070947,60000131,60000261,,,,,,,,,,,Scrambled,True,2025-11-07T19:00:22,284436.0,284435.0,,,ESPN+,False,-103.0,-104.0,-102.0,-102.0,2025-11-07T22:00:00,766.0,"{'StadiumID': 120, 'Active': True, 'Name': 'Cotterell Court', 'Address': None, 'City': 'Hamilton', 'State': 'NY', 'Zip': None, 'Country': None, 'Capacity': 1750, 'GeoLat': 42.814957, 'GeoLong': -75.542754}","[{'PeriodID': 116554, 'GameID': 70947, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 32}, {'PeriodID': 116557, 'GameID': 70947, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 28}]"
59,70948,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:00:00,COLCHR,NCOL,644,75,60.0,94.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070948,60000644,60000075,,,,,,,,,,,Scrambled,True,2025-11-07T21:46:18,,,,,ESPN+,False,,,,,2025-11-08T00:00:00,1430.0,"{'StadiumID': 207, 'Active': True, 'Name': 'Bank of Colorado Arena', 'Address': None, 'City': 'Greeley', 'State': 'CO', 'Zip': None, 'Country': None, 'Capacity': 2950, 'GeoLat': 40.402251, 'GeoLong': -104.703097}","[{'PeriodID': 116608, 'GameID': 70948, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 45}, {'PeriodID': 116652, 'GameID': 70948, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 35, 'HomeScore': 49}]"
60,70949,2026,1,Final,2025-11-07T00:00:00,2025-11-07T20:00:00,MSVLST,MURST,308,240,56.0,100.0,2025-11-09T04:20:55,F,0.0,0.0,-35.7,147.6,,,60070949,60000308,60000240,,,,,,,,,,,Scrambled,True,2025-11-07T22:16:56,284462.0,284461.0,,,ESPN+,False,-103.0,-103.0,-102.0,-105.0,2025-11-08T01:00:00,5214.0,"{'StadiumID': 170, 'Active': True, 'Name': 'CFSB Center', 'Address': None, 'City': 'Murray', 'State': 'KY', 'Zip': None, 'Country': None, 'Capacity': 8600, 'GeoLat': 36.62267, 'GeoLong': -88.32031}","[{'PeriodID': 116618, 'GameID': 70949, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 21, 'HomeScore': 44}, {'PeriodID': 116665, 'GameID': 70949, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 57}]"
61,70950,2026,1,Final,2025-11-07T00:00:00,2025-11-07T21:00:00,WJU,SACST,467,77,71.0,80.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070950,60000467,60000077,,,,,,,,,,,Scrambled,True,2025-11-08T00:01:14,,,,,ESPN+,False,,,,,2025-11-08T02:00:00,2312.0,"{'StadiumID': 628, 'Active': True, 'Name': 'The Well', 'Address': None, 'City': 'Sacramento', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': None, 'GeoLat': None, 'GeoLong': None}","[{'PeriodID': 116676, 'GameID': 70950, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 31, 'HomeScore': 34}, {'PeriodID': 116688, 'GameID': 70950, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 40, 'HomeScore': 45}]"
62,70951,2026,1,Final,2025-11-07T00:00:00,2025-11-07T21:00:00,NWIN,PORTST,1232,76,69.0,113.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60070951,60001232,60000076,,,,,,,,,,,Scrambled,True,2025-11-07T23:55:36,,,,,ESPN+,False,,,,,2025-11-08T02:00:00,700.0,"{'StadiumID': 174, 'Active': True, 'Name': 'Viking Pavilion', 'Address': None, 'City': 'Portland', 'State': 'OR', 'Zip': None, 'Country': None, 'Capacity': 3094, 'GeoLat': 45.510987, 'GeoLong': -122.687471}","[{'PeriodID': 116679, 'GameID': 70951, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 29, 'HomeScore': 53}, {'PeriodID': 116689, 'GameID': 70951, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 40, 'HomeScore': 60}]"
63,71606,2026,1,Final,2025-11-07T00:00:00,2025-11-07T14:00:00,JARVCH,INCAR,661,294,56.0,97.0,2025-11-07T16:11:54,F,0.0,0.0,,,,,60071606,60000661,60000294,,,,,,,,,,,Scrambled,True,2025-11-07T16:06:47,,,,,ESPN+,False,,,,,2025-11-07T19:00:00,,"{'StadiumID': 255, 'Active': True, 'Name': 'McDermott Convocation Center', 'Address': None, 'City': 'San Antonio', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 2000, 'GeoLat': 29.468139, 'GeoLong': -98.469417}","[{'PeriodID': 116551, 'GameID': 71606, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 26, 'HomeScore': 45}, {'PeriodID': 116553, 'GameID': 71606, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 52}]"
64,71607,2026,1,Final,2025-11-07T00:00:00,2025-11-07T11:00:00,WILMDE,DEL,486,133,66.0,58.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60071607,60000486,60000133,,,,,,,,,,,Scrambled,True,2025-11-07T12:53:05,,,,,ESPN+,False,,,,,2025-11-07T16:00:00,1187.0,"{'StadiumID': 268, 'Active': True, 'Name': 'Bob Carpenter Center', 'Address': None, 'City': 'Newark', 'State': 'DE', 'Zip': None, 'Country': None, 'Capacity': 5000, 'GeoLat': 39.660556, 'GeoLong': -75.748639}","[{'PeriodID': 116544, 'GameID': 71607, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 35, 'HomeScore': 34}, {'PeriodID': 116546, 'GameID': 71607, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 31, 'HomeScore': 23}]"
65,71608,2026,1,Final,2025-11-07T00:00:00,2025-11-07T19:30:00,LAMON,MISS,326,274,60.0,80.0,2025-11-09T04:20:55,F,0.0,0.0,-34.8,138.7,3062.0,-9280.0,60071608,60000326,60000274,,,,,,,,,,,Scrambled,True,2025-11-07T21:27:29,664.0,664.0,,,SEC,False,-102.0,-102.0,-104.0,-102.0,2025-11-08T00:30:00,8212.0,"{'StadiumID': 157, 'Active': True, 'Name': 'The Sandy and John Black Pavilion at Ole Miss', 'Address': '762 All American Drive', 'City': 'Oxford', 'State': 'MS', 'Zip': '38655', 'Country': 'USA', 'Capacity': 9500, 'GeoLat': 34.363164, 'GeoLong': -89.535453}","[{'PeriodID': 116596, 'GameID': 71608, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 26, 'HomeScore': 44}, {'PeriodID': 116645, 'GameID': 71608, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 36}]"
66,71609,2026,1,Final,2025-11-07T00:00:00,2025-11-07T21:00:00,WNM,UTEP,903,139,65.0,99.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60071609,60000903,60000139,,,,,,,,,,,Scrambled,True,2025-11-07T23:05:03,,,,,ESPN+,False,,,,,2025-11-08T02:00:00,3516.0,"{'StadiumID': 313, 'Active': True, 'Name': 'Don Haskins Center', 'Address': None, 'City': 'El Paso', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 12000, 'GeoLat': 31.777608, 'GeoLong': -106.505718}","[{'PeriodID': 116654, 'GameID': 71609, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 48}, {'PeriodID': 116681, 'GameID': 71609, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 40, 'HomeScore': 51}]"
67,71992,2026,1,Final,2025-11-07T00:00:00,2025-11-07T20:00:00,UMKC,SILL,362,205,72.0,94.0,2025-11-09T04:20:55,F,0.0,0.0,-11.6,131.3,612.0,-995.0,60071992,60000362,60000205,,,,,,,,,,,Scrambled,True,2025-11-07T22:06:09,666.0,665.0,,,ESPN+,False,-103.0,-102.0,-102.0,-104.0,2025-11-08T01:00:00,3704.0,"{'StadiumID': 186, 'Active': True, 'Name': 'Banterra Center', 'Address': None, 'City': 'Carbondale', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 8284, 'GeoLat': 37.708333, 'GeoLong': -89.218611}","[{'PeriodID': 116610, 'GameID': 71992, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 45}, {'PeriodID': 116664, 'GameID': 71992, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 41, 'HomeScore': 49}]"
68,71993,2026,1,Final,2025-11-07T00:00:00,2025-11-07T12:00:00,CLM,EVANS,1285,203,46.0,85.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60071993,60001285,60000203,,,,,,,,,,,Scrambled,True,2025-11-07T13:47:47,,,,,ESPN+,False,,,,,2025-11-07T17:00:00,5561.0,"{'StadiumID': 297, 'Active': True, 'Name': 'Ford Center', 'Address': None, 'City': 'Evansville', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 8930, 'GeoLat': 37.972189, 'GeoLong': -87.567844}","[{'PeriodID': 116545, 'GameID': 71993, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 23, 'HomeScore': 41}, {'PeriodID': 116547, 'GameID': 71993, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 23, 'HomeScore': 45}]"
69,72034,2026,1,Final,2025-11-07T00:00:00,2025-11-07T18:00:00,VULYN,COAST,1147,81,41.0,112.0,2025-11-09T04:20:55,F,0.0,0.0,,,,,60072034,60001147,60000081,,,,,,,,,,,Scrambled,True,2025-11-07T20:49:54,,,,,ESPN+,False,,,,,2025-11-07T23:00:00,2230.0,"{'StadiumID': 220, 'Active': True, 'Name': 'The HTC Center', 'Address': None, 'City': 'Conway', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 3212, 'GeoLat': 33.799167, 'GeoLong': -79.015556}","[{'PeriodID': 116571, 'GameID': 72034, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 11, 'HomeScore': 63}, {'PeriodID': 116604, 'GameID': 72034, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 49}]"
